PlayerID,Stat,Line,2024-25,L5,L10,L20,L30,2023-24,All
velenjo01,BLK,0.5,5/9,2/5,5/10,8/20,13/30,30/80,71/170
velenjo01,BLK,1.5,1/9,0/5,1/10,1/20,1/30,5/80,14/170
velenjo01,BLK,2.5,1/9,0/5,1/10,1/20,1/30,0/80,1/170
velenjo01,BLK,3.5,0/9,0/5,0/10,0/20,0/30,0/80,0/170
velenjo01,BLK,4.5,0/9,0/5,0/10,0/20,0/30,0/80,0/170
velenjo01,HIT,0.5,7/9,3/5,8/10,17/20,24/30,56/80,132/170
velenjo01,HIT,1.5,5/9,2/5,6/10,11/20,17/30,33/80,84/170
velenjo01,HIT,2.5,3/9,2/5,3/10,5/20,9/30,12/80,40/170
velenjo01,HIT,3.5,1/9,1/5,1/10,3/20,4/30,5/80,16/170
velenjo01,HIT,4.5,0/9,0/5,0/10,0/20,0/30,2/80,4/170
velenjo01,HIT,5.5,0/9,0/5,0/10,0/20,0/30,0/80,0/170
verhaca01,G,0.5,2/11,2/5,2/10,6/20,6/30,30/76,62/168
verhaca01,A,0.5,6/11,4/5,6/10,8/20,14/30,34/76,68/168
verhaca01,A,1.5,0/11,0/5,0/10,0/20,1/30,3/76,6/168
verhaca01,PTS,0.5,7/11,5/5,7/10,12/20,18/30,48/76,102/168
verhaca01,PTS,1.5,1/11,1/5,1/10,2/20,3/30,20/76,42/168
verhaca01,PTS,2.5,0/11,0/5,0/10,0/20,0/30,4/76,7/168
verhaca01,SOG,1.5,10/11,5/5,9/10,17/20,24/30,61/76,137/168
verhaca01,SOG,2.5,9/11,5/5,8/10,14/20,19/30,48/76,110/168
verhaca01,SOG,3.5,7/11,5/5,6/10,9/20,14/30,32/76,80/168
verhaca01,SOG,4.5,5/11,5/5,5/10,7/20,9/30,15/76,42/168
verhaca01,SOG,5.5,3/11,3/5,3/10,5/20,6/30,12/76,24/168
verhaca01,BLK,0.5,3/11,0/5,3/10,6/20,6/30,19/76,47/168
verhaca01,BLK,1.5,0/11,0/5,0/10,0/20,0/30,1/76,6/168
verhaca01,BLK,2.5,0/11,0/5,0/10,0/20,0/30,0/76,1/168
verhaca01,BLK,3.5,0/11,0/5,0/10,0/20,0/30,0/76,0/168
verhaca01,BLK,4.5,0/11,0/5,0/10,0/20,0/30,0/76,0/168
verhaca01,HIT,0.5,8/11,3/5,7/10,13/20,20/30,35/76,64/168
verhaca01,HIT,1.5,5/11,1/5,4/10,8/20,13/30,16/76,27/168
verhaca01,HIT,2.5,2/11,0/5,2/10,4/20,8/30,8/76,11/168
verhaca01,HIT,3.5,0/11,0/5,0/10,1/20,2/30,2/76,3/168
verhaca01,HIT,4.5,0/11,0/5,0/10,1/20,2/30,2/76,2/168
verhaca01,HIT,5.5,0/11,0/5,0/10,0/20,0/30,0/76,0/168
vilarga01,G,0.5,2/9,2/5,3/10,6/20,9/30,17/47,41/119
vilarga01,A,0.5,3/9,1/5,3/10,3/20,7/30,10/47,29/119
vilarga01,A,1.5,1/9,0/5,1/10,1/20,2/30,3/47,5/119
vilarga01,PTS,0.5,4/9,2/5,5/10,8/20,12/30,21/47,56/119
vilarga01,PTS,1.5,2/9,1/5,2/10,3/20,7/30,9/47,20/119
vilarga01,PTS,2.5,0/9,0/5,0/10,1/20,3/30,5/47,6/119
vilarga01,SOG,1.5,4/9,3/5,4/10,9/20,15/30,30/47,69/119
vilarga01,SOG,2.5,2/9,1/5,2/10,5/20,10/30,23/47,47/119
vilarga01,SOG,3.5,0/9,0/5,0/10,2/20,6/30,13/47,23/119
vilarga01,SOG,4.5,0/9,0/5,0/10,1/20,1/30,4/47,7/119
vilarga01,SOG,5.5,0/9,0/5,0/10,1/20,1/30,2/47,2/119
vilarga01,BLK,0.5,2/9,1/5,2/10,7/20,11/30,20/47,50/119
vilarga01,BLK,1.5,1/9,1/5,1/10,2/20,3/30,4/47,9/119
vilarga01,BLK,2.5,0/9,0/5,0/10,0/20,0/30,0/47,1/119
vilarga01,BLK,3.5,0/9,0/5,0/10,0/20,0/30,0/47,0/119
vilarga01,BLK,4.5,0/9,0/5,0/10,0/20,0/30,0/47,0/119
vilarga01,HIT,0.5,2/9,1/5,2/10,5/20,7/30,11/47,42/119
vilarga01,HIT,1.5,0/9,0/5,0/10,2/20,2/30,3/47,11/119
vilarga01,HIT,2.5,0/9,0/5,0/10,0/20,0/30,0/47,4/119
vilarga01,HIT,3.5,0/9,0/5,0/10,0/20,0/30,0/47,0/119
vilarga01,HIT,4.5,0/9,0/5,0/10,0/20,0/30,0/47,0/119
vilarga01,HIT,5.5,0/9,0/5,0/10,0/20,0/30,0/47,0/119
vlasial01,G,0.5,0/10,0/5,0/10,0/20,0/30,2/76,2/92
vlasial01,A,0.5,5/10,3/5,5/10,6/20,9/30,14/76,20/92
vlasial01,A,1.5,0/10,0/5,0/10,0/20,0/30,0/76,0/92
vlasial01,PTS,0.5,5/10,3/5,5/10,6/20,9/30,16/76,22/92
vlasial01,PTS,1.5,0/10,0/5,0/10,0/20,0/30,0/76,0/92
vlasial01,PTS,2.5,0/10,0/5,0/10,0/20,0/30,0/76,0/92
vlasial01,SOG,1.5,3/10,2/5,3/10,6/20,9/30,19/76,23/92
vlasial01,SOG,2.5,0/10,0/5,0/10,2/20,3/30,6/76,6/92
vlasial01,SOG,3.5,0/10,0/5,0/10,0/20,0/30,1/76,1/92
vlasial01,SOG,4.5,0/10,0/5,0/10,0/20,0/30,1/76,1/92
vlasial01,SOG,5.5,0/10,0/5,0/10,0/20,0/30,1/76,1/92
vlasial01,BLK,0.5,8/10,4/5,8/10,18/20,25/30,66/76,78/92
vlasial01,BLK,1.5,7/10,3/5,7/10,15/20,20/30,43/76,53/92
vlasial01,BLK,2.5,5/10,2/5,5/10,9/20,12/30,24/76,31/92
vlasial01,BLK,3.5,4/10,2/5,4/10,5/20,6/30,9/76,13/92
vlasial01,BLK,4.5,1/10,1/5,1/10,1/20,2/30,4/76,5/92
vlasial01,HIT,0.5,6/10,3/5,6/10,9/20,17/30,35/76,44/92
vlasial01,HIT,1.5,0/10,0/5,0/10,0/20,4/30,14/76,16/92
vlasial01,HIT,2.5,0/10,0/5,0/10,0/20,1/30,6/76,6/92
vlasial01,HIT,3.5,0/10,0/5,0/10,0/20,1/30,1/76,1/92
vlasial01,HIT,4.5,0/10,0/5,0/10,0/20,0/30,0/76,0/92
vlasial01,HIT,5.5,0/10,0/5,0/10,0/20,0/30,0/76,0/92
vranaja01,G,0.5,1/7,0/5,1/10,2/20,4/30,2/21,12/53
vranaja01,A,0.5,1/7,1/5,1/10,2/20,5/30,4/21,10/53
vranaja01,A,1.5,0/7,0/5,0/10,0/20,0/30,0/21,0/53
vranaja01,PTS,0.5,2/7,1/5,2/10,4/20,8/30,5/21,19/53
vranaja01,PTS,1.5,0/7,0/5,0/10,0/20,1/30,1/21,5/53
vranaja01,PTS,2.5,0/7,0/5,0/10,0/20,0/30,0/21,0/53
vranaja01,SOG,1.5,4/7,4/5,4/10,13/20,19/30,14/21,38/53
vranaja01,SOG,2.5,0/7,0/5,0/10,5/20,10/30,9/21,22/53
vranaja01,SOG,3.5,0/7,0/5,0/10,2/20,2/30,2/21,7/53
vranaja01,SOG,4.5,0/7,0/5,0/10,0/20,0/30,0/21,3/53
vranaja01,SOG,5.5,0/7,0/5,0/10,0/20,0/30,0/21,1/53
vranaja01,BLK,0.5,2/7,2/5,3/10,5/20,6/30,3/21,11/53
vranaja01,BLK,1.5,0/7,0/5,0/10,1/20,1/30,1/21,1/53
vranaja01,BLK,2.5,0/7,0/5,0/10,0/20,0/30,0/21,0/53
vranaja01,BLK,3.5,0/7,0/5,0/10,0/20,0/30,0/21,0/53
vranaja01,BLK,4.5,0/7,0/5,0/10,0/20,0/30,0/21,0/53
vranaja01,HIT,0.5,4/7,3/5,5/10,9/20,12/30,7/21,23/53
vranaja01,HIT,1.5,0/7,0/5,0/10,0/20,1/30,1/21,3/53
vranaja01,HIT,2.5,0/7,0/5,0/10,0/20,1/30,1/21,1/53
vranaja01,HIT,3.5,0/7,0/5,0/10,0/20,0/30,0/21,0/53
vranaja01,HIT,4.5,0/7,0/5,0/10,0/20,0/30,0/21,0/53
vranaja01,HIT,5.5,0/7,0/5,0/10,0/20,0/30,0/21,0/53
wagnech01,G,0.5,0/5,0/5,1/10,1/19,1/19,1/13,1/19
wagnech01,A,0.5,0/5,0/5,0/10,1/19,1/19,1/13,1/19
wagnech01,A,1.5,0/5,0/5,0/10,0/19,0/19,0/13,0/19
wagnech01,PTS,0.5,0/5,0/5,1/10,2/19,2/19,2/13,2/19
wagnech01,PTS,1.5,0/5,0/5,0/10,0/19,0/19,0/13,0/19
wagnech01,PTS,2.5,0/5,0/5,0/10,0/19,0/19,0/13,0/19
wagnech01,SOG,1.5,2/5,2/5,5/10,8/19,8/19,6/13,8/19
wagnech01,SOG,2.5,0/5,0/5,0/10,1/19,1/19,1/13,1/19
wagnech01,SOG,3.5,0/5,0/5,0/10,0/19,0/19,0/13,0/19
wagnech01,SOG,4.5,0/5,0/5,0/10,0/19,0/19,0/13,0/19
wagnech01,SOG,5.5,0/5,0/5,0/10,0/19,0/19,0/13,0/19
wagnech01,BLK,0.5,1/5,1/5,3/10,6/19,6/19,4/13,6/19
wagnech01,BLK,1.5,0/5,0/5,0/10,1/19,1/19,1/13,1/19
wagnech01,BLK,2.5,0/5,0/5,0/10,0/19,0/19,0/13,0/19
wagnech01,BLK,3.5,0/5,0/5,0/10,0/19,0/19,0/13,0/19
wagnech01,BLK,4.5,0/5,0/5,0/10,0/19,0/19,0/13,0/19
wagnech01,HIT,0.5,5/5,5/5,10/10,19/19,19/19,13/13,19/19
wagnech01,HIT,1.5,3/5,3/5,6/10,13/19,13/19,9/13,13/19
wagnech01,HIT,2.5,2/5,2/5,2/10,8/19,8/19,5/13,8/19
wagnech01,HIT,3.5,0/5,0/5,0/10,3/19,3/19,2/13,3/19
wagnech01,HIT,4.5,0/5,0/5,0/10,2/19,2/19,1/13,2/19
wagnech01,HIT,5.5,0/5,0/5,0/10,1/19,1/19,0/13,1/19
wahlsol01,G,0.5,0/6,0/5,0/10,0/20,1/30,2/32,8/73
wahlsol01,A,0.5,0/6,0/5,0/10,1/20,4/30,4/32,12/73
wahlsol01,A,1.5,0/6,0/5,0/10,0/20,0/30,0/32,1/73
wahlsol01,PTS,0.5,0/6,0/5,0/10,1/20,4/30,5/32,18/73
wahlsol01,PTS,1.5,0/6,0/5,0/10,0/20,1/30,1/32,4/73
wahlsol01,PTS,2.5,0/6,0/5,0/10,0/20,0/30,0/32,0/73
wahlsol01,SOG,1.5,1/6,1/5,3/10,6/20,7/30,10/32,31/73
wahlsol01,SOG,2.5,0/6,0/5,0/10,2/20,2/30,5/32,17/73
wahlsol01,SOG,3.5,0/6,0/5,0/10,1/20,1/30,2/32,8/73
wahlsol01,SOG,4.5,0/6,0/5,0/10,0/20,0/30,0/32,3/73
wahlsol01,SOG,5.5,0/6,0/5,0/10,0/20,0/30,0/32,1/73
wahlsol01,BLK,0.5,2/6,1/5,4/10,8/20,15/30,15/32,30/73
wahlsol01,BLK,1.5,1/6,0/5,1/10,3/20,4/30,5/32,8/73
wahlsol01,BLK,2.5,0/6,0/5,0/10,1/20,2/30,2/32,2/73
wahlsol01,BLK,3.5,0/6,0/5,0/10,0/20,0/30,0/32,0/73
wahlsol01,BLK,4.5,0/6,0/5,0/10,0/20,0/30,0/32,0/73
wahlsol01,HIT,0.5,1/6,0/5,3/10,9/20,15/30,21/32,47/73
wahlsol01,HIT,1.5,0/6,0/5,1/10,4/20,4/30,9/32,26/73
wahlsol01,HIT,2.5,0/6,0/5,0/10,2/20,2/30,4/32,8/73
wahlsol01,HIT,3.5,0/6,0/5,0/10,0/20,0/30,1/32,4/73
wahlsol01,HIT,4.5,0/6,0/5,0/10,0/20,0/30,0/32,1/73
wahlsol01,HIT,5.5,0/6,0/5,0/10,0/20,0/30,0/32,0/73
walkena01,G,0.5,0/5,0/5,1/10,2/20,2/30,6/45,8/106
walkena01,A,0.5,1/5,1/5,2/10,3/20,5/30,6/45,15/106
walkena01,A,1.5,0/5,0/5,0/10,0/20,0/30,0/45,0/106
walkena01,PTS,0.5,1/5,1/5,2/10,3/20,5/30,10/45,21/106
walkena01,PTS,1.5,0/5,0/5,1/10,2/20,2/30,3/45,3/106
walkena01,PTS,2.5,0/5,0/5,0/10,0/20,0/30,0/45,0/106
walkena01,SOG,1.5,1/5,1/5,2/10,3/20,6/30,11/45,19/106
walkena01,SOG,2.5,0/5,0/5,1/10,1/20,1/30,2/45,6/106
walkena01,SOG,3.5,0/5,0/5,0/10,0/20,0/30,0/45,3/106
walkena01,SOG,4.5,0/5,0/5,0/10,0/20,0/30,0/45,0/106
walkena01,SOG,5.5,0/5,0/5,0/10,0/20,0/30,0/45,0/106
walkena01,BLK,0.5,2/5,2/5,5/10,10/20,17/30,27/45,55/106
walkena01,BLK,1.5,0/5,0/5,1/10,3/20,3/30,7/45,14/106
walkena01,BLK,2.5,0/5,0/5,1/10,1/20,1/30,1/45,3/106
walkena01,BLK,3.5,0/5,0/5,0/10,0/20,0/30,0/45,0/106
walkena01,BLK,4.5,0/5,0/5,0/10,0/20,0/30,0/45,0/106
walkena01,HIT,0.5,5/5,5/5,10/10,19/20,27/30,41/45,88/106
walkena01,HIT,1.5,5/5,5/5,6/10,14/20,21/30,27/45,57/106
walkena01,HIT,2.5,3/5,3/5,3/10,7/20,10/30,15/45,27/106
walkena01,HIT,3.5,2/5,2/5,2/10,3/20,4/30,8/45,15/106
walkena01,HIT,4.5,2/5,2/5,2/10,2/20,2/30,2/45,5/106
walkena01,HIT,5.5,1/5,1/5,1/10,1/20,1/30,2/45,3/106
walkese01,G,0.5,0/8,0/5,0/10,2/20,4/30,9/81,12/159
walkese01,A,0.5,0/8,0/5,1/10,2/20,3/30,17/81,27/159
walkese01,A,1.5,0/8,0/5,0/10,0/20,0/30,2/81,2/159
walkese01,PTS,0.5,0/8,0/5,1/10,4/20,7/30,26/81,39/159
walkese01,PTS,1.5,0/8,0/5,0/10,0/20,1/30,3/81,3/159
walkese01,PTS,2.5,0/8,0/5,0/10,0/20,0/30,0/81,0/159
walkese01,SOG,1.5,3/8,2/5,3/10,10/20,15/30,42/81,74/159
walkese01,SOG,2.5,1/8,1/5,1/10,7/20,12/30,28/81,38/159
walkese01,SOG,3.5,1/8,1/5,1/10,2/20,5/30,8/81,11/159
walkese01,SOG,4.5,0/8,0/5,0/10,0/20,2/30,5/81,5/159
walkese01,SOG,5.5,0/8,0/5,0/10,0/20,1/30,1/81,1/159
walkese01,BLK,0.5,6/8,5/5,8/10,16/20,24/30,64/81,119/159
walkese01,BLK,1.5,4/8,4/5,5/10,11/20,16/30,39/81,70/159
walkese01,BLK,2.5,1/8,1/5,1/10,4/20,7/30,17/81,35/159
walkese01,BLK,3.5,1/8,1/5,1/10,2/20,3/30,5/81,14/159
walkese01,BLK,4.5,0/8,0/5,0/10,0/20,0/30,1/81,4/159
walkese01,HIT,0.5,3/8,0/5,5/10,13/20,21/30,59/81,102/159
walkese01,HIT,1.5,1/8,0/5,3/10,8/20,12/30,34/81,58/159
walkese01,HIT,2.5,0/8,0/5,1/10,5/20,7/30,18/81,27/159
walkese01,HIT,3.5,0/8,0/5,0/10,1/20,1/30,5/81,8/159
walkese01,HIT,4.5,0/8,0/5,0/10,0/20,0/30,2/81,3/159
walkese01,HIT,5.5,0/8,0/5,0/10,0/20,0/30,0/81,1/159
walmaja01,G,0.5,0/10,0/5,0/10,1/20,2/30,11/63,20/136
walmaja01,A,0.5,3/10,1/5,3/10,3/20,4/30,8/63,20/136
walmaja01,A,1.5,1/10,1/5,1/10,1/20,1/30,1/63,2/136
walmaja01,PTS,0.5,3/10,1/5,3/10,4/20,5/30,15/63,36/136
walmaja01,PTS,1.5,1/10,1/5,1/10,1/20,2/30,5/63,6/136
walmaja01,PTS,2.5,1/10,1/5,1/10,1/20,1/30,1/63,2/136
walmaja01,SOG,1.5,9/10,5/5,9/10,14/20,19/30,29/63,81/136
walmaja01,SOG,2.5,7/10,4/5,7/10,11/20,15/30,21/63,51/136
walmaja01,SOG,3.5,2/10,1/5,2/10,2/20,4/30,6/63,19/136
walmaja01,SOG,4.5,1/10,0/5,1/10,1/20,1/30,2/63,6/136
walmaja01,SOG,5.5,0/10,0/5,0/10,0/20,0/30,0/63,1/136
walmaja01,BLK,0.5,7/10,3/5,7/10,15/20,23/30,57/63,120/136
walmaja01,BLK,1.5,4/10,1/5,4/10,9/20,13/30,43/63,82/136
walmaja01,BLK,2.5,2/10,0/5,2/10,4/20,6/30,25/63,44/136
walmaja01,BLK,3.5,1/10,0/5,1/10,1/20,1/30,11/63,20/136
walmaja01,BLK,4.5,1/10,0/5,1/10,1/20,1/30,8/63,12/136
walmaja01,HIT,0.5,8/10,4/5,8/10,15/20,18/30,28/63,71/136
walmaja01,HIT,1.5,3/10,3/5,3/10,7/20,8/30,10/63,24/136
walmaja01,HIT,2.5,1/10,1/5,1/10,3/20,3/30,3/63,5/136
walmaja01,HIT,3.5,0/10,0/5,0/10,1/20,1/30,1/63,1/136
walmaja01,HIT,4.5,0/10,0/5,0/10,0/20,0/30,0/63,0/136
walmaja01,HIT,5.5,0/10,0/5,0/10,0/20,0/30,0/63,0/136
watsoau01,G,0.5,0/1,0/5,0/10,1/20,2/30,2/33,10/109
watsoau01,A,0.5,0/1,1/5,1/10,2/20,2/30,2/33,4/109
watsoau01,A,1.5,0/1,0/5,0/10,0/20,0/30,0/33,0/109
watsoau01,PTS,0.5,0/1,1/5,1/10,3/20,4/30,4/33,14/109
watsoau01,PTS,1.5,0/1,0/5,0/10,0/20,0/30,0/33,1/109
watsoau01,PTS,2.5,0/1,0/5,0/10,0/20,0/30,0/33,0/109
watsoau01,SOG,1.5,0/1,1/5,1/10,1/20,3/30,4/33,26/109
watsoau01,SOG,2.5,0/1,0/5,0/10,0/20,1/30,2/33,8/109
watsoau01,SOG,3.5,0/1,0/5,0/10,0/20,0/30,0/33,3/109
watsoau01,SOG,4.5,0/1,0/5,0/10,0/20,0/30,0/33,1/109
watsoau01,SOG,5.5,0/1,0/5,0/10,0/20,0/30,0/33,0/109
watsoau01,BLK,0.5,0/1,3/5,5/10,8/20,13/30,14/33,51/109
watsoau01,BLK,1.5,0/1,1/5,2/10,2/20,4/30,4/33,26/109
watsoau01,BLK,2.5,0/1,1/5,1/10,1/20,2/30,2/33,4/109
watsoau01,BLK,3.5,0/1,0/5,0/10,0/20,0/30,0/33,0/109
watsoau01,BLK,4.5,0/1,0/5,0/10,0/20,0/30,0/33,0/109
watsoau01,HIT,0.5,1/1,5/5,9/10,19/20,27/30,30/33,98/109
watsoau01,HIT,1.5,1/1,5/5,7/10,14/20,21/30,24/33,70/109
watsoau01,HIT,2.5,0/1,2/5,4/10,9/20,15/30,18/33,50/109
watsoau01,HIT,3.5,0/1,0/5,0/10,3/20,6/30,7/33,19/109
watsoau01,HIT,4.5,0/1,0/5,0/10,0/20,2/30,3/33,8/109
watsoau01,HIT,5.5,0/1,0/5,0/10,0/20,1/30,1/33,3/109
weegama01,G,0.5,3/9,1/5,4/10,6/20,8/30,18/82,25/172
weegama01,A,0.5,1/9,0/5,1/10,6/20,8/30,23/82,46/172
weegama01,A,1.5,0/9,0/5,0/10,3/20,5/30,8/82,13/172
weegama01,PTS,0.5,3/9,1/5,4/10,10/20,14/30,39/82,65/172
weegama01,PTS,1.5,1/9,0/5,1/10,5/20,7/30,11/82,19/172
weegama01,PTS,2.5,0/9,0/5,0/10,0/20,1/30,2/82,3/172
weegama01,SOG,1.5,4/9,2/5,5/10,12/20,19/30,57/82,105/172
weegama01,SOG,2.5,3/9,1/5,3/10,9/20,12/30,35/82,66/172
weegama01,SOG,3.5,3/9,1/5,3/10,7/20,9/30,20/82,39/172
weegama01,SOG,4.5,2/9,1/5,2/10,4/20,6/30,12/82,19/172
weegama01,SOG,5.5,1/9,1/5,1/10,1/20,2/30,5/82,7/172
weegama01,BLK,0.5,8/9,4/5,8/10,17/20,27/30,75/82,143/172
weegama01,BLK,1.5,6/9,3/5,6/10,14/20,23/30,61/82,101/172
weegama01,BLK,2.5,3/9,1/5,3/10,7/20,12/30,34/82,54/172
weegama01,BLK,3.5,1/9,0/5,1/10,4/20,8/30,19/82,25/172
weegama01,BLK,4.5,1/9,0/5,1/10,2/20,4/30,8/82,10/172
weegama01,HIT,0.5,9/9,5/5,10/10,20/20,29/30,72/82,152/172
weegama01,HIT,1.5,8/9,4/5,9/10,14/20,23/30,57/82,117/172
weegama01,HIT,2.5,4/9,3/5,5/10,9/20,15/30,34/82,70/172
weegama01,HIT,3.5,2/9,1/5,3/10,4/20,7/30,14/82,32/172
weegama01,HIT,4.5,1/9,1/5,1/10,2/20,4/30,10/82,18/172
weegama01,HIT,5.5,1/9,1/5,1/10,1/20,2/30,2/82,7/172
wennbal01,G,0.5,1/10,1/5,1/10,1/20,2/30,10/79,23/171
wennbal01,A,0.5,2/10,2/5,2/10,3/20,6/30,20/79,43/171
wennbal01,A,1.5,1/10,1/5,1/10,1/20,1/30,0/79,5/171
wennbal01,PTS,0.5,2/10,2/5,2/10,3/20,7/30,29/79,61/171
wennbal01,PTS,1.5,2/10,2/5,2/10,2/20,2/30,1/79,10/171
wennbal01,PTS,2.5,0/10,0/5,0/10,0/20,0/30,0/79,1/171
wennbal01,SOG,1.5,4/10,3/5,4/10,6/20,7/30,25/79,59/171
wennbal01,SOG,2.5,1/10,1/5,1/10,1/20,1/30,10/79,22/171
wennbal01,SOG,3.5,1/10,1/5,1/10,1/20,1/30,4/79,8/171
wennbal01,SOG,4.5,1/10,1/5,1/10,1/20,1/30,0/79,2/171
wennbal01,SOG,5.5,1/10,1/5,1/10,1/20,1/30,0/79,1/171
wennbal01,BLK,0.5,6/10,3/5,6/10,10/20,14/30,50/79,97/171
wennbal01,BLK,1.5,3/10,1/5,3/10,3/20,5/30,19/79,39/171
wennbal01,BLK,2.5,1/10,1/5,1/10,1/20,2/30,4/79,9/171
wennbal01,BLK,3.5,0/10,0/5,0/10,0/20,0/30,2/79,3/171
wennbal01,BLK,4.5,0/10,0/5,0/10,0/20,0/30,0/79,0/171
wennbal01,HIT,0.5,4/10,3/5,4/10,7/20,14/30,35/79,73/171
wennbal01,HIT,1.5,3/10,2/5,3/10,3/20,3/30,10/79,22/171
wennbal01,HIT,2.5,0/10,0/5,0/10,0/20,0/30,1/79,1/171
wennbal01,HIT,3.5,0/10,0/5,0/10,0/20,0/30,0/79,0/171
wennbal01,HIT,4.5,0/10,0/5,0/10,0/20,0/30,0/79,0/171
wennbal01,HIT,5.5,0/10,0/5,0/10,0/20,0/30,0/79,0/171
werenza01,G,0.5,3/8,1/5,4/10,7/20,8/30,8/70,14/91
werenza01,A,0.5,3/8,3/5,4/10,10/20,15/30,37/70,45/91
werenza01,A,1.5,2/8,2/5,3/10,3/20,4/30,7/70,9/91
werenza01,PTS,0.5,6/8,4/5,7/10,13/20,18/30,39/70,52/91
werenza01,PTS,1.5,2/8,2/5,3/10,6/20,7/30,12/70,15/91
werenza01,PTS,2.5,0/8,0/5,1/10,2/20,3/30,4/70,4/91
werenza01,SOG,1.5,7/8,4/5,8/10,17/20,24/30,57/70,76/91
werenza01,SOG,2.5,6/8,3/5,7/10,11/20,18/30,35/70,50/91
werenza01,SOG,3.5,3/8,1/5,3/10,7/20,12/30,21/70,29/91
werenza01,SOG,4.5,2/8,0/5,2/10,3/20,8/30,12/70,16/91
werenza01,SOG,5.5,2/8,0/5,2/10,3/20,6/30,5/70,7/91
werenza01,BLK,0.5,6/8,5/5,8/10,17/20,26/30,60/70,76/91
werenza01,BLK,1.5,2/8,2/5,2/10,7/20,15/30,39/70,48/91
werenza01,BLK,2.5,0/8,0/5,0/10,3/20,4/30,19/70,23/91
werenza01,BLK,3.5,0/8,0/5,0/10,0/20,0/30,8/70,10/91
werenza01,BLK,4.5,0/8,0/5,0/10,0/20,0/30,2/70,3/91
werenza01,HIT,0.5,2/8,2/5,2/10,7/20,10/30,21/70,28/91
werenza01,HIT,1.5,1/8,1/5,1/10,1/20,1/30,2/70,3/91
werenza01,HIT,2.5,0/8,0/5,0/10,0/20,0/30,0/70,0/91
werenza01,HIT,3.5,0/8,0/5,0/10,0/20,0/30,0/70,0/91
werenza01,HIT,4.5,0/8,0/5,0/10,0/20,0/30,0/70,0/91
werenza01,HIT,5.5,0/8,0/5,0/10,0/20,0/30,0/70,0/91
whiteza01,G,0.5,1/10,0/5,1/10,1/20,1/30,2/61,8/130
whiteza01,A,0.5,0/10,0/5,0/10,5/20,7/30,12/61,19/130
whiteza01,A,1.5,0/10,0/5,0/10,0/20,0/30,0/61,0/130
whiteza01,PTS,0.5,1/10,0/5,1/10,6/20,8/30,13/61,26/130
whiteza01,PTS,1.5,0/10,0/5,0/10,0/20,0/30,1/61,1/130
whiteza01,PTS,2.5,0/10,0/5,0/10,0/20,0/30,0/61,0/130
whiteza01,SOG,1.5,2/10,0/5,2/10,5/20,6/30,11/61,29/130
whiteza01,SOG,2.5,1/10,0/5,1/10,1/20,2/30,2/61,11/130
whiteza01,SOG,3.5,0/10,0/5,0/10,0/20,0/30,1/61,3/130
whiteza01,SOG,4.5,0/10,0/5,0/10,0/20,0/30,0/61,0/130
whiteza01,SOG,5.5,0/10,0/5,0/10,0/20,0/30,0/61,0/130
whiteza01,BLK,0.5,9/10,5/5,9/10,16/20,25/30,48/61,105/130
whiteza01,BLK,1.5,6/10,4/5,6/10,10/20,16/30,34/61,69/130
whiteza01,BLK,2.5,4/10,3/5,4/10,7/20,9/30,14/61,32/130
whiteza01,BLK,3.5,2/10,2/5,2/10,3/20,3/30,5/61,12/130
whiteza01,BLK,4.5,2/10,2/5,2/10,2/20,2/30,3/61,6/130
whiteza01,HIT,0.5,7/10,4/5,7/10,15/20,23/30,55/61,107/130
whiteza01,HIT,1.5,4/10,2/5,4/10,11/20,15/30,38/61,73/130
whiteza01,HIT,2.5,2/10,1/5,2/10,6/20,8/30,20/61,33/130
whiteza01,HIT,3.5,0/10,0/5,0/10,3/20,4/30,10/61,13/130
whiteza01,HIT,4.5,0/10,0/5,0/10,2/20,3/30,4/61,4/130
whiteza01,HIT,5.5,0/10,0/5,0/10,0/20,0/30,1/61,1/130
wilsoto01,G,0.5,4/8,1/5,4/10,7/20,10/30,16/74,32/115
wilsoto01,A,0.5,1/8,1/5,2/10,5/20,7/30,14/74,22/115
wilsoto01,A,1.5,0/8,0/5,0/10,0/20,2/30,3/74,5/115
wilsoto01,PTS,0.5,4/8,1/5,5/10,10/20,15/30,28/74,47/115
wilsoto01,PTS,1.5,1/8,1/5,1/10,2/20,4/30,6/74,14/115
wilsoto01,PTS,2.5,1/8,1/5,1/10,1/20,1/30,1/74,2/115
wilsoto01,SOG,1.5,5/8,3/5,6/10,13/20,17/30,44/74,69/115
wilsoto01,SOG,2.5,2/8,1/5,2/10,6/20,9/30,26/74,44/115
wilsoto01,SOG,3.5,2/8,1/5,2/10,4/20,7/30,18/74,29/115
wilsoto01,SOG,4.5,1/8,0/5,1/10,2/20,2/30,7/74,12/115
wilsoto01,SOG,5.5,0/8,0/5,0/10,0/20,0/30,4/74,7/115
wilsoto01,BLK,0.5,6/8,3/5,6/10,16/20,24/30,50/74,75/115
wilsoto01,BLK,1.5,3/8,0/5,3/10,7/20,13/30,21/74,32/115
wilsoto01,BLK,2.5,1/8,0/5,1/10,2/20,2/30,3/74,6/115
wilsoto01,BLK,3.5,0/8,0/5,0/10,0/20,0/30,0/74,1/115
wilsoto01,BLK,4.5,0/8,0/5,0/10,0/20,0/30,0/74,0/115
